customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,City,SignupDate,Churn
CUST-1085,Male,1,Yes,Y,64.0,Yes,No,,One year,Yes,Bank transfer,55.87,3601.78,,19-06-2018,No
CUST-1469,Female,0,No,No,47.0,No,No,fiber optic,Month-to-month,Yes,,105.95,4980.08,Hyderabad,23-07-2020,Yes
CUST-1225, Male,1,yes,No,64.0,Yes,No phone service,No,One year,No,Mailed check,99.07,6380.32,Bengaluru,25-03-2019,Yes
CUST-1888,Male,nan,No,Yes,19.0,Yes,No,,,Yes,Electronic check,58.23,1041.37,Hyderabad,05-11-2022,No
CUST-1774,Male,nan,No,Yes,51.0,Yes,Yes,DSL,month-to-month,Yes,Bank transfer,49.48,2597.63,Bengaluru,23-03-2022,No
CUST-1331,Male,0,yes,,48.0,no,Yes,No,Two year,Yes,Credit card,55.07,2562.73,Bengaluru,22-10-2019,yes
CUST-1233,male,nan,No,Yes,31.0,Yes,No,DSL,Month-to-month,No,Bank transfer,59.22,1745.87,Bengaluru,10-04-2019,No
CUST-1588,Male,0,,,31.0,Yes,No,No,Month-to-month,No,,55.56,1607.86,Chennai,17-03-2021,Yes
CUST-1475,Female,0,No,No,50.0,Yes,No,,Month-to-month,No,Electronic check,51.48,2550.13,Chennai,04-08-2020,No
CUST-2052,Male,0,Yes,Y,61.0,Yes,No phone service,No,One year,no,Credit card,25.66,1538.92,Bengaluru,28-09-2023,yes
CUST-1661, Male,0,No,Yes,23.0,Yes,No,Fiber optic,Two year,No,Electronic check,15.14,319.71,Chennai,10-08-2021,No
CUST-1599,male,0,NO,Yes,56.0,no,No,,Month-to-month,no,,62.61,3907.26,,08-04-2021,No
CUST-1969,Male,0,yes,N,62.0,No,No,,Month-to-month,No,Electronic check,15.0,914.45,,15-04-2023,No
CUST-1421,Male,0,,No,63.0,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,71.97,4494.14,Chennai,18-04-2020,Yes
CUST-1687,,0,,No,20.0,No,,DSL,Month-to-month,YES,,43.78,913.55,MUMBAI,30-09-2021,Yes
CUST-1182,Female,1,Yes,N,63.0,Yes,Yes,,One year,Yes,Electronic check,67.12,4286.91,,29-12-2018,0
CUST-1988,Female,0,Yes,,49.0,no,No phone service,DSL,Two year,No,Electronic check,30.7,1364.98,Chennai,23-05-2023,No
CUST-2000,Male,0,NO,No,51.0,Yes,No phone service,Fiber optic,month-to-month,No,,38.16,2024.56,Mumbai,16-06-2023,Yes
CUST-1617,Female,0,No,No,12.0,no,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,15.97,203.99,Mumbai,14-05-2021,No
CUST-1332,male,0,yes,No,71.0,Yes,No phone service,Fiber optic,Month-to-month,YES,Electronic check,30.11,2288.41,Bengaluru,24-10-2019,Yes
CUST-1438,FEMALE,1,NO,N,46.0,no,No,Fiber optic,One year,Yes,Mailed check,77.35,3179.51,Bengaluru,22-05-2020,No
CUST-1049,Male,1,No,No,43.0,Yes,Yes,fiber optic,Two year,No,Mailed check,62.82,2805.9,Hyderabad,08-04-2018,Yes
CUST-2045,Female,nan,No,,20.0,No,No,DSL,Month-to-month,No,Electronic check,83.1,1540.59,MUMBAI,14-09-2023,No
CUST-1005,,0,No,Yes,1.0,yes,Yes,DSL,,YES,Mailed check,114.54,113.23,,10-01-2018,1
CUST-1529,Female,1,NO,No,42.0,no,Yes,DSL,Month-to-month,Yes,Bank transfer,24.57,1059.64,Delhi,20-11-2020,NO
CUST-1234, Male,nan,yes,Y,63.0,Yes,Yes,DSL,Two year,Yes,Electronic check,56.23,3374.4,Bengaluru,12-04-2019,1
CUST-1486,Female,0,Yes,,31.0,no,No,,Two year,No, Electronic check,71.95,2115.33,Mumbai,26-08-2020,Yes
CUST-1497,male,0,Yes,N,22.0,Yes,Yes,dsl,Month-to-month,Yes,Electronic check,63.11,1178.21,Chennai,17-09-2020,Yes
CUST-1106,Female,0,No,No,65.0,Yes,Yes,dsl,One year,YES,Bank transfer,72.43,5039.38,Bengaluru,31-07-2018,NO
CUST-1443,Male,0,NO,No,68.0,No,Yes,dsl,Month-to-month,No,Mailed check,42.68,2960.74,Bengaluru,01-06-2020,0
CUST-1646,Male,0,Yes,Yes,70.0,Yes,No phone service,DSL,Month-to-month,No,Electronic check,42.84,2928.04,Bengaluru,11-07-2021,0
CUST-1726,Male,0,yes,Y,60.0,no,No,Fiber optic,month-to-month,Yes,Mailed check,35.35,2101.44,Bengaluru,17-12-2021,1
CUST-1190, Male,0,No,No,1.0,Yes,Yes,DSL,Two year,Yes,Bank transfer,48.33,50.47,Chennai,14-01-2019,No
CUST-1282,Male,0,Yes,No,13.0,no,No,fiber optic,Two year,no,Credit card,67.82,972.81,Hyderabad,16-07-2019,No
CUST-1029,male,nan,yes,Yes,18.0,Yes,No phone service,DSL,One year,No,Electronic check,55.42,1096.55,Mumbai,27-02-2018,No
CUST-1169,,0,No,,63.0,Yes,,Fiber optic,Month-to-month,Yes,Electronic check,74.63,4446.07,Chennai,03-12-2018,No
CUST-2001,Female,0,,Y,36.0,Yes,Yes,Fiber optic,One year,No, Electronic check,98.56,3789.4,Hyderabad,18-06-2023,Yes
CUST-1100, Male,0,,Yes,9.0,No,No phone service,fiber optic,,No,Bank transfer,68.36,606.87,Chennai,19-07-2018,NO
CUST-1197, Male,0,Yes,N,62.0,No,Yes,DSL,One year,YES, Electronic check,66.64,3970.22,Mumbai,28-01-2019,Yes
CUST-1495,Female,0,Yes,Y,15.0,Yes,No,No,Month-to-month,Yes,Electronic check,144.22,2073.62,Delhi,13-09-2020,No
CUST-1647,Female,0,Yes,Yes,44.0,Yes,No phone service,No,,Yes,,74.42,3320.94,Delhi,13-07-2021,0
CUST-1987,Male,0,NO,Yes,19.0,no,No,Fiber optic,Two year,Yes,Electronic check,112.44,2109.42,Bengaluru,21-05-2023,yes
CUST-1044,FEMALE,1,No,No,37.0,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,34.83,1335.99,Delhi,29-03-2018,No
CUST-1710,,0,yes,No,15.0,Yes,No phone service,No,month-to-month,Yes,Electronic check,30.87,488.4,Bengaluru,15-11-2021,No
CUST-1373,Female,0,NO,No,36.0,yes,No phone service,dsl,One year,Yes,Bank transfer,83.07,2772.4,Mumbai,14-01-2020,No
CUST-1678,Male,0,No,No,,Yes,No,fiber optic,Month-to-month,No,Credit card,61.39,0.0,Mumbai,13-09-2021,No
CUST-1566,FEMALE,1,No,No,24.0,Yes,No,,Month-to-month,YES, Electronic check,100.87,2460.45,,01-02-2021,No
CUST-1847,male,nan,yes,Y,51.0,No,No,Fiber optic,One year,Yes,Mailed check,47.63,2353.96,bengaluru,15-08-2022,No
CUST-1460,male,nan,NO,,26.0,yes,Yes,DSL,Two year,YES,,66.53,1769.82,Chennai,05-07-2020,No
CUST-1039,male,0,No,No,37.0,No,No,DSL,Month-to-month,YES,Mailed check,50.71,2128.1,Hyderabad,19-03-2018,No
CUST-1434,Male,0,No,Yes,34.0,Yes,,Fiber optic,month-to-month,YES,Bank transfer,70.13,2307.97,,14-05-2020,Yes
CUST-1973, Male,1,,N,7.0,Yes,No,Fiber optic,One year,No,Electronic check,87.14,617.27,Chennai,23-04-2023,No
CUST-2007,Female,nan,Yes,No,64.0,no,No phone service,,Month-to-month,No,Electronic check,41.92,2743.89,bengaluru,30-06-2023,1
CUST-1456,,nan,No,No,34.0,yes,,Fiber optic,Month-to-month,Yes,Mailed check,41.31,1383.26,bengaluru,27-06-2020,No
CUST-1260,Male,0,NO,Y,49.0,No,,No,Two year,No,Bank transfer,65.22,3402.91,Chennai,03-06-2019,No
CUST-1035,Male,0,NO,No,1.0,yes,No,DSL,One year,Yes,Credit card,95.25,90.98,Hyderabad,11-03-2018,No
CUST-1827,Male,0,NO,No,68.0,No,No phone service,Fiber optic,One year,No,Electronic check,94.27,6045.36,Hyderabad,06-07-2022,Yes
CUST-1309,Male,0,yes,Yes,18.0,No,No phone service,fiber optic,Two year,Yes,Bank transfer,58.7,965.59,bengaluru,08-09-2019,No
CUST-1276,Female,0,Yes,N,51.0,Yes,No,DSL,month-to-month,Yes,Electronic check,92.86,4978.24,Chennai,04-07-2019,No
CUST-1636,male,1,yes,No,4.0,No,No,Fiber optic,Month-to-month,Yes,Credit card,80.84,309.32,Mumbai,21-06-2021,Yes
CUST-1654, Male,0,NO,Yes,18.0,Yes,No,dsl,Month-to-month,Yes,Mailed check,76.9,1481.09,Mumbai,27-07-2021,Yes
CUST-1622,,0,Yes,No,33.0,Yes,No,,One year,Yes,Mailed check,86.03,3050.88,Bengaluru,24-05-2021,Yes
CUST-1844,Male,1,yes,No,34.0,No,Yes,No,Month-to-month,No,Bank transfer,48.66,1678.12,Bengaluru,09-08-2022,No
CUST-1393,male,0,Yes,No,31.0,yes,No,Fiber optic,Two year,YES,Credit card,24.19,725.38,Mumbai,23-02-2020,No
CUST-1107,Male,0,No,No,48.0,Yes,No,DSL,Two year,No,Mailed check,78.66,3838.32,Hyderabad,02-08-2018,No
CUST-1349,Male,0,Yes,N,61.0,No,No,,One year,No,Electronic check,56.51,3700.63,MUMBAI,27-11-2019,No
CUST-1524,Male,1,Yes,Y,,Yes,No phone service,Fiber optic,month-to-month,Yes,Bank transfer,42.05,0.0,Delhi,10-11-2020,No
CUST-1784,,0,Yes,No,55.0,yes,No,No,Month-to-month,No,Mailed check,28.28,1429.03,Chennai,12-04-2022,NO
CUST-1047,Female,1,yes,No,16.0,No,Yes,Fiber optic,One year,No,Credit card,58.45,991.94,Mumbai,04-04-2018,Yes
CUST-1203,Male,0,NO,No,33.0,No,No phone service,DSL,Two year,Yes,,53.47, ,bengaluru,09-02-2019,yes
CUST-1021,Female,0,No,No,,No,Yes,DSL,Two year,Yes,Electronic check,72.8,0.0,Hyderabad,11-02-2018,No
CUST-1402,FEMALE,1,No,No,,No,Yes,No,Month-to-month,Yes,Mailed check,31.08,0.0,Hyderabad,12-03-2020,NO
CUST-1989,FEMALE,0,Yes,No,50.0,Yes,No,dsl,Month-to-month,YES,Electronic check,70.17,3375.77,Mumbai,25-05-2023,No
CUST-1741,Male,0,Yes,N,47.0,Yes,No phone service,Fiber optic,month-to-month,no,Credit card,57.53,2597.34,Bengaluru,16-01-2022,NO
CUST-1033,Female,0,,Yes,,Yes,Yes,DSL,One year,no,,118.3,0.0,Bengaluru,07-03-2018,No
CUST-1787,Female,0,No,No,69.0,No,No,DSL,Two year,Yes,Electronic check,80.54,5431.1,Hyderabad,18-04-2022,Yes
CUST-1923,Female,0,No,Yes,64.0,Yes,No,No,Two year,Yes,Electronic check,103.19,6595.77,Bengaluru,14-01-2023,NO
CUST-2043,male,1,Yes,Yes,11.0,Yes,No,No,Two year,No,Bank transfer,71.61,792.83,Mumbai,10-09-2023,Yes
CUST-2078,male,0,No,N,-1.0,Yes,,No,Two year,Yes,Electronic check,22.94,-23.17,Bengaluru,19-11-2023,No
CUST-1579,Female,0,Yes,No,53.0,Yes,No phone service,DSL,One year,Yes,Mailed check,66.95,3448.41,Chennai,27-02-2021,Yes
CUST-1481,Male,0,NO,N,14.0,Yes,No,Fiber optic,,YES,,77.18,1087.84,Mumbai,16-08-2020,No
CUST-1931,Female,0,,Yes,8.0,No,Yes,Fiber optic,,No,Bank transfer,43.56,331.73,Hyderabad,30-01-2023,No
CUST-1356,FEMALE,0,Yes,Yes,60.0,yes,No phone service,No,Month-to-month,No,Electronic check,61.17,3834.48,MUMBAI,11-12-2019,No
CUST-1759,Female,0,,N,47.0,Yes,Yes,DSL,Month-to-month,no,Mailed check,70.26,3521.44,MUMBAI,21-02-2022,yes
CUST-1092,Female,1,yes,,49.0,Yes,No,No,One year,Yes,Electronic check,17.92,868.39,Hyderabad,03-07-2018,No
CUST-1803,male,0,yes,No,15.0,No,No,dsl,One year,Yes,Electronic check,71.06,1119.59,Hyderabad,20-05-2022,NO
CUST-1745,Female,0,No,No,0.0,yes,No,Fiber optic,,Yes,,63.43,0.0,Bengaluru,24-01-2022,0
CUST-1279, Male,1,,Yes,26.0,Yes,No,DSL,Month-to-month,No,Mailed check,29.34,772.13,,10-07-2019,yes
CUST-1764, Male,0,Yes,Yes,67.0,Yes,,No,Month-to-month,No,Mailed check,53.32,3510.88,,03-03-2022,No
CUST-1604,,0,Yes,No,55.0,Yes,No,No,Two year,Yes,Bank transfer,72.5,3905.93,Delhi,18-04-2021,No
CUST-1653,Male,1,No,Y,58.0,No,No,Fiber optic,,No,Electronic check,74.42,4253.15,Mumbai,25-07-2021,Yes
CUST-1400,Female,0,No,N,33.0,Yes,Yes,DSL,Two year,Yes,Bank transfer,15.0,501.76,bengaluru,08-03-2020,No
CUST-1257,Male,0,Yes,,17.0,Yes,No,DSL,,Yes,Credit card,70.7,1179.39,bengaluru,28-05-2019,No
CUST-1944,Female,nan,NO,Y,38.0,no,Yes,No,Month-to-month,Yes,Electronic check,65.67,2668.2,Delhi,25-02-2023,No
CUST-1494,FEMALE,1,NO,No,14.0,Yes,No phone service,,One year,Yes,Mailed check,74.06,1027.98,Delhi,11-09-2020,Yes
CUST-1772,male,nan,Yes,No,11.0,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer,70.87,714.61,Mumbai,19-03-2022,yes
CUST-1550,Female,0,Yes,No,49.0,Yes,Yes,No,Two year,Yes,Bank transfer,71.92,3252.58,Bengaluru,31-12-2020,Yes
CUST-1201,,0,NO,No,1.0,No,,DSL,Month-to-month,No, Electronic check,100.99,101.44,Bengaluru,05-02-2019,No
CUST-1312,Male,1,Yes,No,62.0,Yes,No,No,One year,Yes,,46.22,3145.03,Bengaluru,14-09-2019,No
CUST-1290,FEMALE,nan,,N,38.0,No,Yes,Fiber optic,Month-to-month,No, Electronic check,81.17,3041.1,Bengaluru,01-08-2019,No
CUST-1763,Male,0,No,No,72.0,no,,,Month-to-month,No,Bank transfer,46.57,3465.02,bengaluru,01-03-2022,No
CUST-1949,Female,0,Yes,N,37.0,No,No,Fiber optic,Month-to-month,no,Bank transfer,39.67,1507.46,bengaluru,07-03-2023,Yes
CUST-1183,Female,0,Yes,No,62.0,Yes,Yes,,Month-to-month,No,Electronic check,78.56,4542.77,,31-12-2018,1
CUST-2068,Male,0,,Yes,35.0,Yes,No phone service,No,Two year,Yes,Credit card,98.17,3529.59,Bengaluru,30-10-2023,NO
CUST-2030,male,0,No,Yes,4.0,Yes,No,dsl,month-to-month,No,,52.61,194.86,Delhi,15-08-2023,No
CUST-1250,male,0,yes,N,2.0,Yes,No,DSL,Month-to-month,No,Mailed check,70.93,138.58,Mumbai,14-05-2019,No
CUST-1823,male,1,No,No,49.0,No,No,No,Month-to-month,Yes,Electronic check,68.37,3272.59,Mumbai,29-06-2022,No
CUST-2099,Male,0,Yes,N,50.0,yes,No,DSL,One year,No,,105.56,5700.04,Delhi,31-12-2023,0
CUST-1940,Male,0,No,N,25.0,yes,No,Fiber optic,,Yes,Credit card,117.86,2794.67,Hyderabad,17-02-2023,No
CUST-1391,Male,1,NO,No,71.0,No,No,DSL,Two year,No,Bank transfer,54.72,3961.06,Delhi,19-02-2020,0
CUST-2092,Female,0,No,No,3.0,Yes,,,Month-to-month,Yes,Credit card,98.15,301.19,Hyderabad,17-12-2023,Yes
CUST-1904,,0,yes,Y,5.0,no,Yes,Fiber optic,One year,Yes,Mailed check,68.6,337.24,Delhi,07-12-2022,Yes
CUST-1730,Female,0,No,No,49.0,yes,No,dsl,Two year,no, Electronic check,92.7,4725.07,Hyderabad,25-12-2021,Yes
CUST-1554,Male,nan,NO,No,29.0,no,Yes,Fiber optic,Month-to-month,no,,111.13,3076.34,Mumbai,08-01-2021,No
CUST-1366,FEMALE,1,Yes,Yes,54.0,No,No,Fiber optic,,Yes,Bank transfer,15.0,791.67,Hyderabad,31-12-2019,1
CUST-1345,FEMALE,0,No,N,11.0,No,No,DSL,One year,Yes,Electronic check,122.83,1221.95,Mumbai,19-11-2019,No
CUST-1535,Male,1,No,No,24.0,Yes,Yes,dsl,One year,No,,71.54, ,Bengaluru,02-12-2020,No
CUST-1919,Female,1,Yes,Y,20.0,yes,No,DSL,month-to-month,No,Mailed check,69.07,1278.81,Hyderabad,06-01-2023,NO
CUST-1211,male,nan,,Y,29.0,Yes,No,Fiber optic,,Yes,Bank transfer,68.06,1930.99,Hyderabad,25-02-2019,No
CUST-1502, Male,0,No,No,40.0,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,51.74,1828.3,Hyderabad,27-09-2020,NO
CUST-1537,Male,nan,No,Yes,63.0,No,No,Fiber optic,Two year,Yes,Credit card,65.24,4013.91,,06-12-2020,No
CUST-1175,Male,0,Yes,No,8.0,no,Yes,fiber optic,Two year,Yes,Credit card,50.9,466.73,Delhi,15-12-2018,No
